SKU;Qtd_Vendida;Loja;Data_da_Venda;Codigo_Cliente
HL1024;5;Curitiba;2018-08-16;637
HL1019;1;Niterói;2018-08-16;401
HL1010;4;Campinas;2018-08-17;86
HL1016;5;Recife;2018-08-17;449
HL1010;3;Curitiba;2018-08-17;343
HL1016;2;Niterói;2018-08-17;488
HL1006;2;Porto Alegre;2018-08-17;378
HL1002;5;Belo Horizonte;2018-08-17;391
HL1003;4;Salvador;2018-08-17;396
HL1010;3;São Paulo;2018-08-17;429
HL1006;5;Recife;2018-08-17;32
HL1009;5;Rio de Janeiro;2018-08-17;407
HL1011;5;Goiânia;2018-08-18;352
HL1001;4;Belo Horizonte;2018-08-18;313
HL1006;4;Fortaleza;2018-08-18;622
HL1017;5;Goiânia;2018-08-18;246
HL1009;5;Rio de Janeiro;2018-08-18;625
HL1010;5;Guarulhos;2018-08-18;41
HL1007;2;São Paulo;2018-08-18;450
HL1024;2;Fortaleza;2018-08-18;286
HL1003;5;Campinas;2018-08-18;511
HL1024;2;São Paulo;2018-08-18;617
HL1023;1;Curitiba;2018-08-18;178
HL1022;2;Curitiba;2018-08-18;367
HL1007;1;Guarulhos;2018-08-18;311
HL1017;1;Belo Horizonte;2018-08-18;391
HL1021;5;Campinas;2018-08-18;151
HL1001;4;Campinas;2018-08-18;640
HL1020;4;São Paulo;2018-08-18;114
HL1011;4;Recife;2018-08-19;322
HL1008;4;Belo Horizonte;2018-08-19;724
HL1003;3;Goiânia;2018-08-19;723
HL1001;3;São Paulo;2018-08-19;319
HL1008;2;Nova Iguaço;2018-08-19;452
HL1024;2;Goiânia;2018-08-19;317
HL1010;5;Salvador;2018-08-19;799
HL1007;5;Guarulhos;2018-08-19;101
HL1006;2;Guarulhos;2018-08-19;136
HL1008;3;Curitiba;2018-08-19;493
HL1020;3;Campinas;2018-08-19;552
HL1012;5;Belo Horizonte;2018-08-19;631
HL1011;1;Fortaleza;2018-08-19;263
HL1008;2;Rio de Janeiro;2018-08-19;749
HL1014;4;Belo Horizonte;2018-08-19;724
HL1022;1;Rio de Janeiro;2018-08-19;326
HL1011;2;Fortaleza;2018-08-19;468
HL1022;1;Fortaleza;2018-08-19;612
HL1007;2;Curitiba;2018-08-19;637
HL1004;4;Niterói;2018-08-19;46
HL1021;2;São Paulo;2018-08-19;57
HL1008;2;São Paulo;2018-08-19;202
HL1019;3;Curitiba;2018-08-19;643
HL1003;3;Campinas;2018-08-20;656
HL1015;2;Porto Alegre;2018-08-20;696
HL1002;5;Belo Horizonte;2018-08-20;383
HL1012;3;Goiânia;2018-08-20;296
HL1015;3;Campinas;2018-08-20;150
HL1012;1;Campinas;2018-08-20;521
HL1008;1;Guarulhos;2018-08-20;602
HL1006;4;Nova Iguaço;2018-08-20;569
HL1019;3;Recife;2018-08-20;459
HL1023;2;Rio de Janeiro;2018-08-20;52
HL1007;1;Fortaleza;2018-08-20;279
HL1018;2;Curitiba;2018-08-20;239
HL1019;1;Nova Iguaço;2018-08-20;517
HL1017;1;Guarulhos;2018-08-20;577
HL1001;5;Nova Iguaço;2018-08-21;460
HL1015;4;Goiânia;2018-08-21;116
HL1023;3;Fortaleza;2018-08-21;292
HL1019;4;Nova Iguaço;2018-08-21;282
HL1009;1;Fortaleza;2018-08-21;133
HL1002;1;Niterói;2018-08-21;546
HL1020;1;Nova Iguaço;2018-08-21;701
HL1003;2;Porto Alegre;2018-08-21;436
HL1005;2;Belo Horizonte;2018-08-21;251
HL1013;1;Salvador;2018-08-21;775
HL1002;5;Guarulhos;2018-08-21;83
HL1005;4;Recife;2018-08-21;653
HL1001;5;Belo Horizonte;2018-08-21;415
HL1001;5;Recife;2018-08-21;566
HL1016;4;Porto Alegre;2018-08-21;428
HL1002;5;São Paulo;2018-08-21;718
HL1005;3;Belo Horizonte;2018-08-22;357
HL1009;5;Salvador;2018-08-22;769
HL1019;4;Guarulhos;2018-08-22;358
HL1016;3;Goiânia;2018-08-22;317
HL1022;5;Goiânia;2018-08-22;173
HL1020;3;Guarulhos;2018-08-22;152
HL1023;3;Goiânia;2018-08-22;274
HL1010;4;Rio de Janeiro;2018-08-22;817
HL1024;4;Goiânia;2018-08-22;17
HL1014;3;Niterói;2018-08-22;486
HL1018;5;Salvador;2018-08-22;237
HL1023;1;Guarulhos;2018-08-22;101
HL1017;1;Belo Horizonte;2018-08-22;783
HL1012;4;Porto Alegre;2018-08-22;221
HL1001;3;Salvador;2018-08-22;712
HL1009;2;Campinas;2018-08-23;110
HL1002;2;Recife;2018-08-23;342
HL1012;3;Niterói;2018-08-23;35
HL1009;5;Guarulhos;2018-08-23;41
HL1016;4;Nova Iguaço;2018-08-23;9
HL1022;1;Porto Alegre;2018-08-23;754
HL1015;2;Belo Horizonte;2018-08-23;475
HL1019;3;Nova Iguaço;2018-08-23;576
HL1023;3;Goiânia;2018-08-23;116
HL1007;5;Curitiba;2018-08-23;63
HL1014;3;Belo Horizonte;2018-08-23;506
HL1023;4;Rio de Janeiro;2018-08-23;804
HL1003;4;Nova Iguaço;2018-08-23;78
HL1006;2;Nova Iguaço;2018-08-23;575
HL1004;3;Goiânia;2018-08-23;188
HL1019;4;Campinas;2018-08-23;257
HL1013;4;Guarulhos;2018-08-23;260
HL1019;2;Belo Horizonte;2018-08-23;409
HL1017;5;Fortaleza;2018-08-23;445
HL1003;2;Guarulhos;2018-08-23;272
HL1014;2;Curitiba;2018-08-24;535
HL1020;5;Rio de Janeiro;2018-08-24;44
HL1019;4;Goiânia;2018-08-24;88
HL1021;3;Campinas;2018-08-24;431
HL1018;5;Recife;2018-08-24;117
HL1018;1;Fortaleza;2018-08-24;553
HL1014;3;Guarulhos;2018-08-24;249
HL1004;4;Belo Horizonte;2018-08-24;418
HL1011;1;Porto Alegre;2018-08-24;12
HL1018;4;Fortaleza;2018-08-24;781
HL1018;5;Guarulhos;2018-08-24;260
HL1012;5;Campinas;2018-08-24;511
HL1010;3;Nova Iguaço;2018-08-24;452
HL1021;3;Campinas;2018-08-24;638
HL1017;5;Campinas;2018-08-24;151
HL1011;1;Nova Iguaço;2018-08-25;556
HL1004;1;Recife;2018-08-25;219
HL1008;1;São Paulo;2018-08-25;202
HL1006;4;Porto Alegre;2018-08-25;489
HL1011;4;Rio de Janeiro;2018-08-25;405
HL1010;3;Salvador;2018-08-25;252
HL1018;2;Belo Horizonte;2018-08-25;660
HL1015;3;Fortaleza;2018-08-25;519
HL1014;1;Campinas;2018-08-25;120
HL1003;3;Curitiba;2018-08-25;751
HL1007;1;Campinas;2018-08-25;2
HL1006;1;Guarulhos;2018-08-25;528
HL1017;2;Niterói;2018-08-25;390
HL1002;5;Fortaleza;2018-08-25;363
HL1003;1;Porto Alegre;2018-08-26;808
HL1014;2;Rio de Janeiro;2018-08-26;744
HL1012;3;Porto Alegre;2018-08-26;378
HL1014;1;Curitiba;2018-08-26;774
HL1006;2;Belo Horizonte;2018-08-26;786
HL1010;5;Porto Alegre;2018-08-26;375
HL1020;5;Campinas;2018-08-26;139
HL1013;2;Campinas;2018-08-26;192
HL1020;1;Campinas;2018-08-26;332
HL1012;3;São Paulo;2018-08-26;196
HL1015;5;Porto Alegre;2018-08-26;143
HL1005;5;Guarulhos;2018-08-26;334
HL1021;1;Niterói;2018-08-26;30
HL1002;5;Recife;2018-08-26;566
HL1022;2;Guarulhos;2018-08-26;37
HL1014;4;Guarulhos;2018-08-26;207
HL1004;2;Guarulhos;2018-08-26;256
HL1003;5;São Paulo;2018-08-26;316
HL1007;5;Rio de Janeiro;2018-08-26;362
HL1004;1;São Paulo;2018-08-26;111
HL1004;2;Porto Alegre;2018-08-26;620
HL1021;5;Guarulhos;2018-08-26;348
HL1004;4;Campinas;2018-08-26;243
HL1014;3;Belo Horizonte;2018-08-26;483
HL1020;2;Goiânia;2018-08-26;89
HL1009;2;Nova Iguaço;2018-08-26;33
HL1019;3;Curitiba;2018-08-26;478
HL1023;4;Nova Iguaço;2018-08-26;487
HL1021;3;Curitiba;2018-08-27;217
HL1010;3;Porto Alegre;2018-08-27;323
HL1024;5;Salvador;2018-08-27;245
HL1019;2;Guarulhos;2018-08-27;564
HL1007;2;Guarulhos;2018-08-27;136
HL1013;4;Salvador;2018-08-27;559
HL1019;5;Salvador;2018-08-27;593
HL1013;1;Guarulhos;2018-08-27;358
HL1001;5;Guarulhos;2018-08-27;128
HL1012;1;Guarulhos;2018-08-27;623
HL1021;1;Goiânia;2018-08-27;738
HL1017;4;Salvador;2018-08-27;90
HL1001;1;Goiânia;2018-08-27;562
HL1012;3;Campinas;2018-08-27;96
HL1002;2;Recife;2018-08-27;547
HL1021;3;Guarulhos;2018-08-27;491
HL1017;3;Campinas;2018-08-28;108
HL1018;1;Nova Iguaço;2018-08-28;281
HL1004;5;Salvador;2018-08-28;168
HL1014;2;São Paulo;2018-08-28;429
HL1017;5;Curitiba;2018-08-28;394
HL1019;5;Guarulhos;2018-08-28;41
HL1005;1;Porto Alegre;2018-08-28;794
HL1010;1;Campinas;2018-08-28;300
HL1017;5;Guarulhos;2018-08-28;302
HL1007;5;Fortaleza;2018-08-28;263
HL1019;3;São Paulo;2018-08-28;49
HL1016;2;Belo Horizonte;2018-08-28;357
HL1018;1;Rio de Janeiro;2018-08-28;248
HL1012;2;Porto Alegre;2018-08-28;586
HL1020;4;Guarulhos;2018-08-28;127
HL1008;2;Niterói;2018-08-28;809
HL1006;4;Belo Horizonte;2018-08-28;742
HL1012;4;Nova Iguaço;2018-08-28;77
HL1022;1;Niterói;2018-08-28;731
HL1014;2;São Paulo;2018-08-28;382
HL1019;5;Guarulhos;2018-08-28;491
HL1010;2;Curitiba;2018-08-28;619
HL1022;5;Campinas;2018-08-28;309
HL1005;5;Campinas;2018-08-29;563
HL1024;5;Niterói;2018-08-29;731
HL1001;4;Recife;2018-08-29;672
HL1018;4;Fortaleza;2018-08-29;87
HL1011;1;Guarulhos;2018-08-29;184
HL1007;5;Curitiba;2018-08-29;751
HL1016;3;Curitiba;2018-08-29;238
HL1002;3;Porto Alegre;2018-08-29;702
HL1014;1;Fortaleza;2018-08-29;133
HL1011;4;Recife;2018-08-29;633
HL1008;2;Nova Iguaço;2018-08-29;569
HL1012;5;Guarulhos;2018-08-29;393
HL1014;2;Recife;2018-08-29;335
HL1009;2;Belo Horizonte;2018-08-29;359
HL1023;1;Niterói;2018-08-29;464
HL1016;4;Niterói;2018-08-29;30
HL1022;2;Curitiba;2018-08-29;61
HL1019;5;Guarulhos;2018-08-29;128
HL1005;2;Recife;2018-08-29;820
HL1002;4;Salvador;2018-08-29;799
HL1002;4;Porto Alegre;2018-08-29;218
HL1023;3;Porto Alegre;2018-08-29;588
HL1004;5;Goiânia;2018-08-29;679
HL1024;5;Belo Horizonte;2018-08-29;631
HL1008;2;São Paulo;2018-08-29;446
HL1010;3;Nova Iguaço;2018-08-30;25
HL1009;4;Nova Iguaço;2018-08-30;278
HL1024;4;Fortaleza;2018-08-30;171
HL1013;1;Campinas;2018-08-30;151
HL1011;5;Goiânia;2018-08-30;89
HL1002;3;Curitiba;2018-08-30;637
HL1022;5;Guarulhos;2018-08-30;84
HL1013;5;Niterói;2018-08-30;390
HL1006;1;Niterói;2018-08-30;731
HL1020;5;Guarulhos;2018-08-30;306
HL1017;1;Curitiba;2018-08-30;803
HL1002;1;Salvador;2018-08-30;790
HL1007;2;Rio de Janeiro;2018-08-30;589
HL1010;3;Curitiba;2018-08-30;217
HL1012;5;Curitiba;2018-08-30;720
HL1020;3;Salvador;2018-08-30;765
HL1008;3;Fortaleza;2018-08-30;133
HL1007;2;Guarulhos;2018-08-30;260
HL1022;3;Guarulhos;2018-08-30;102
HL1010;2;Rio de Janeiro;2018-08-30;107
HL1012;1;Nova Iguaço;2018-08-30;78
HL1007;4;Goiânia;2018-08-30;518
HL1002;1;Niterói;2018-08-31;30
HL1010;2;Campinas;2018-08-31;86
HL1018;2;Rio de Janeiro;2018-08-31;226
HL1009;4;Campinas;2018-08-31;521
HL1002;2;Goiânia;2018-08-31;291
HL1007;2;São Paulo;2018-08-31;728
HL1021;3;Niterói;2018-08-31;176
HL1014;5;Rio de Janeiro;2018-08-31;405
HL1004;3;Guarulhos;2018-08-31;548
HL1012;2;Salvador;2018-08-31;752
HL1002;2;Rio de Janeiro;2018-08-31;545
HL1015;1;Recife;2018-08-31;509
HL1022;4;Nova Iguaço;2018-08-31;690
HL1014;1;Niterói;2018-08-31;401
HL1004;1;Belo Horizonte;2018-08-31;483
HL1008;1;Guarulhos;2018-09-01;369
HL1022;4;Curitiba;2018-09-01;812
HL1005;2;Goiânia;2018-09-01;562
HL1018;3;São Paulo;2018-09-01;608
HL1008;1;Fortaleza;2018-09-01;609
HL1004;2;Porto Alegre;2018-09-01;112
HL1002;3;Goiânia;2018-09-01;762
HL1010;1;Porto Alegre;2018-09-01;515
HL1015;5;São Paulo;2018-09-01;641
HL1009;1;Fortaleza;2018-09-01;133
HL1003;1;Fortaleza;2018-09-01;480
HL1018;4;Curitiba;2018-09-01;741
HL1019;1;Niterói;2018-09-01;71
HL1003;3;Curitiba;2018-09-01;63
HL1016;4;Fortaleza;2018-09-01;157
HL1022;2;Guarulhos;2018-09-01;175
HL1021;1;Porto Alegre;2018-09-01;189
HL1001;3;Goiânia;2018-09-01;225
HL1011;1;Recife;2018-09-01;5
HL1010;2;Nova Iguaço;2018-09-01;556
HL1004;3;Goiânia;2018-09-01;182
HL1014;2;Porto Alegre;2018-09-01;664
HL1008;5;Fortaleza;2018-09-01;171
HL1018;3;Rio de Janeiro;2018-09-01;589
HL1022;3;Rio de Janeiro;2018-09-01;694
HL1002;5;Fortaleza;2018-09-01;580
HL1006;3;Belo Horizonte;2018-09-01;154
HL1020;3;Fortaleza;2018-09-01;580
HL1005;1;Guarulhos;2018-09-01;561
HL1013;3;Curitiba;2018-09-01;1
HL1018;5;Recife;2018-09-01;277
HL1011;1;Niterói;2018-09-01;706
HL1003;4;Rio de Janeiro;2018-09-01;499
HL1008;2;Niterói;2018-09-01;473
HL1012;4;São Paulo;2018-09-02;728
HL1013;1;Guarulhos;2018-09-02;249
HL1004;5;Guarulhos;2018-09-02;270
HL1015;5;Nova Iguaço;2018-09-02;149
HL1001;1;Fortaleza;2018-09-02;461
HL1016;3;Porto Alegre;2018-09-02;811
HL1009;5;Curitiba;2018-09-02;345
HL1008;3;Curitiba;2018-09-02;93
HL1003;2;Fortaleza;2018-09-02;363
HL1021;3;Guarulhos;2018-09-02;142
HL1008;2;Guarulhos;2018-09-02;137
HL1006;1;São Paulo;2018-09-02;484
HL1010;3;Fortaleza;2018-09-02;461
HL1015;5;Fortaleza;2018-09-02;471
HL1020;5;Rio de Janeiro;2018-09-02;195
HL1013;3;Salvador;2018-09-02;787
HL1019;5;Recife;2018-09-02;297
HL1015;3;Recife;2018-09-02;244
HL1013;1;São Paulo;2018-09-02;140
HL1009;3;Recife;2018-09-02;373
HL1007;2;Rio de Janeiro;2018-09-02;52
HL1021;1;Fortaleza;2018-09-02;269
HL1011;2;Guarulhos;2018-09-02;577
HL1001;5;Curitiba;2018-09-02;85
HL1024;5;Belo Horizonte;2018-09-02;413
HL1020;2;Fortaleza;2018-09-02;366
HL1002;4;Salvador;2018-09-02;396
HL1023;2;Niterói;2018-09-02;546
HL1022;5;Curitiba;2018-09-02;442
HL1022;3;Guarulhos;2018-09-02;128
HL1011;2;Nova Iguaço;2018-09-03;490
HL1006;5;Guarulhos;2018-09-03;74
HL1001;2;São Paulo;2018-09-03;450
HL1002;5;Guarulhos;2018-09-03;502
HL1009;2;São Paulo;2018-09-03;772
HL1010;2;Rio de Janeiro;2018-09-03;99
HL1014;2;Guarulhos;2018-09-03;98
HL1021;3;Nova Iguaço;2018-09-03;591
HL1009;2;Nova Iguaço;2018-09-03;736
HL1004;5;Recife;2018-09-03;777
HL1018;1;Nova Iguaço;2018-09-03;308
HL1002;4;Porto Alegre;2018-09-03;489
HL1007;3;São Paulo;2018-09-03;406
HL1024;2;Nova Iguaço;2018-09-03;355
HL1021;3;Guarulhos;2018-09-03;127
HL1015;1;Belo Horizonte;2018-09-04;385
HL1020;2;Salvador;2018-09-04;583
HL1017;2;Guarulhos;2018-09-04;548
HL1010;5;Niterói;2018-09-04;276
HL1020;3;Niterói;2018-09-04;451
HL1007;4;Goiânia;2018-09-04;349
HL1024;1;Belo Horizonte;2018-09-04;441
HL1019;2;Porto Alegre;2018-09-04;353
HL1021;3;Goiânia;2018-09-04;352
HL1013;4;Porto Alegre;2018-09-04;132
HL1006;2;Recife;2018-09-04;244
HL1022;2;Recife;2018-09-04;268
HL1012;1;Curitiba;2018-09-04;643
HL1018;3;Curitiba;2018-09-04;803
HL1007;2;Campinas;2018-09-04;722
HL1018;2;Belo Horizonte;2018-09-04;190
HL1023;1;Nova Iguaço;2018-09-04;487
HL1022;3;Recife;2018-09-04;672
HL1017;2;Belo Horizonte;2018-09-04;385
HL1014;3;Nova Iguaço;2018-09-04;579
HL1015;5;Guarulhos;2018-09-04;270
HL1007;4;Salvador;2018-09-04;82
HL1012;3;Fortaleza;2018-09-04;504
HL1007;3;Rio de Janeiro;2018-09-04;368
HL1015;3;Curitiba;2018-09-04;1
HL1009;2;São Paulo;2018-09-04;446
HL1023;1;Guarulhos;2018-09-04;577
HL1024;5;Belo Horizonte;2018-09-05;483
HL1018;1;Goiânia;2018-09-05;466
HL1018;2;Belo Horizonte;2018-09-05;581
HL1006;5;Porto Alegre;2018-09-05;644
HL1001;2;Campinas;2018-09-05;640
HL1016;3;Fortaleza;2018-09-05;796
HL1017;1;Porto Alegre;2018-09-05;760
HL1021;1;Fortaleza;2018-09-05;458
HL1010;3;Rio de Janeiro;2018-09-05;284
HL1002;4;Niterói;2018-09-05;135
HL1017;2;Nova Iguaço;2018-09-05;19
HL1017;1;Niterói;2018-09-05;46
HL1003;1;Guarulhos;2018-09-05;272
HL1004;3;Salvador;2018-09-05;593
HL1013;5;Nova Iguaço;2018-09-05;402
HL1015;4;Rio de Janeiro;2018-09-05;476
HL1022;1;Porto Alegre;2018-09-05;266
HL1024;2;Porto Alegre;2018-09-05;525
HL1013;2;Curitiba;2018-09-05;419
HL1006;1;Rio de Janeiro;2018-09-05;259
HL1022;5;Belo Horizonte;2018-09-05;721
HL1017;3;Campinas;2018-09-05;201
HL1023;3;Belo Horizonte;2018-09-05;397
HL1016;1;Goiânia;2018-09-05;425
HL1008;5;Campinas;2018-09-05;138
HL1015;4;Campinas;2018-09-05;2
HL1003;3;Campinas;2018-09-05;201
HL1005;1;Nova Iguaço;2018-09-05;13
HL1011;4;Guarulhos;2018-09-05;465
HL1020;2;Fortaleza;2018-09-05;519
HL1004;3;Goiânia;2018-09-05;299
HL1016;3;Goiânia;2018-09-06;527
HL1016;1;Nova Iguaço;2018-09-06;33
HL1022;1;Porto Alegre;2018-09-06;816
HL1013;3;Salvador;2018-09-06;34
HL1009;5;São Paulo;2018-09-06;261
HL1011;5;Campinas;2018-09-06;678
HL1022;3;Porto Alegre;2018-09-06;189
HL1015;3;Guarulhos;2018-09-06;548
HL1009;3;Recife;2018-09-06;244
HL1006;3;Rio de Janeiro;2018-09-06;788
HL1018;5;Belo Horizonte;2018-09-06;470
HL1011;4;Goiânia;2018-09-06;225
HL1012;2;Porto Alegre;2018-09-06;416
HL1007;3;Porto Alegre;2018-09-06;515
HL1003;3;Fortaleza;2018-09-06;130
HL1011;1;Niterói;2018-09-06;584
HL1016;4;Belo Horizonte;2018-09-06;23
HL1023;1;Niterói;2018-09-06;767
HL1014;5;Porto Alegre;2018-09-06;360
HL1010;3;Niterói;2018-09-06;30
HL1002;1;Goiânia;2018-09-06;815
HL1013;4;Guarulhos;2018-09-06;440
HL1016;5;Rio de Janeiro;2018-09-06;248
HL1008;2;Belo Horizonte;2018-09-06;21
HL1016;5;Porto Alegre;2018-09-06;6
HL1018;2;Recife;2018-09-06;822
HL1019;2;Rio de Janeiro;2018-09-07;499
HL1021;1;Fortaleza;2018-09-07;468
HL1003;3;Porto Alegre;2018-09-07;38
HL1014;5;Fortaleza;2018-09-07;781
HL1020;2;Curitiba;2018-09-07;686
HL1022;5;Belo Horizonte;2018-09-07;154
HL1017;2;Recife;2018-09-07;595
HL1001;2;Campinas;2018-09-07;607
HL1007;2;Guarulhos;2018-09-07;417
HL1020;3;Guarulhos;2018-09-07;306
HL1013;2;Campinas;2018-09-07;640
HL1022;5;Rio de Janeiro;2018-09-07;52
HL1010;1;Niterói;2018-09-07;809
HL1013;1;Rio de Janeiro;2018-09-07;148
HL1002;2;Recife;2018-09-07;777
HL1022;1;Fortaleza;2018-09-07;263
HL1002;3;Goiânia;2018-09-07;177
HL1018;4;Guarulhos;2018-09-07;465
HL1022;1;Porto Alegre;2018-09-07;624
HL1009;2;Niterói;2018-09-07;798
HL1010;3;Recife;2018-09-07;304
HL1001;3;Curitiba;2018-09-07;338
HL1015;5;São Paulo;2018-09-07;446
HL1001;1;Salvador;2018-09-07;551
HL1003;2;Nova Iguaço;2018-09-07;604
HL1009;5;São Paulo;2018-09-07;104
HL1004;5;Nova Iguaço;2018-09-07;717
HL1002;1;Campinas;2018-09-07;333
HL1011;2;Belo Horizonte;2018-09-07;542
HL1021;2;Guarulhos;2018-09-08;47
HL1003;5;Salvador;2018-09-08;247
HL1023;5;Guarulhos;2018-09-08;233
HL1013;1;Goiânia;2018-09-08;425
HL1008;5;Guarulhos;2018-09-08;84
HL1021;4;Recife;2018-09-08;27
HL1014;4;Rio de Janeiro;2018-09-08;788
HL1001;5;Recife;2018-09-08;814
HL1020;2;Niterói;2018-09-08;434
HL1022;1;Nova Iguaço;2018-09-08;487
HL1017;4;Recife;2018-09-08;370
HL1003;4;Rio de Janeiro;2018-09-08;155
HL1003;1;Recife;2018-09-08;494
HL1009;5;Porto Alegre;2018-09-08;644
HL1002;2;Recife;2018-09-08;219
HL1020;4;São Paulo;2018-09-08;55
HL1003;3;Porto Alegre;2018-09-08;780
HL1020;1;Salvador;2018-09-08;34
HL1007;3;São Paulo;2018-09-08;114
HL1018;5;Belo Horizonte;2018-09-08;421
HL1024;2;Guarulhos;2018-09-08;205
HL1012;2;Campinas;2018-09-08;510
HL1004;2;Porto Alegre;2018-09-08;644
HL1011;4;Guarulhos;2018-09-08;128
HL1018;1;Curitiba;2018-09-08;240
HL1002;2;Guarulhos;2018-09-08;302
HL1004;3;Recife;2018-09-08;169
HL1024;4;Curitiba;2018-09-08;239
HL1012;1;Guarulhos;2018-09-08;142
HL1005;4;Campinas;2018-09-08;639
HL1019;4;Curitiba;2018-09-08;419
HL1021;5;Guarulhos;2018-09-08;26
HL1015;4;Goiânia;2018-09-08;274
HL1006;5;Recife;2018-09-09;820
HL1017;3;Guarulhos;2018-09-09;233
HL1023;3;São Paulo;2018-09-09;718
HL1003;3;Salvador;2018-09-09;198
HL1008;5;Fortaleza;2018-09-09;171
HL1005;5;Fortaleza;2018-09-09;703
HL1011;4;Guarulhos;2018-09-09;167
HL1008;5;Nova Iguaço;2018-09-09;701
HL1013;3;Porto Alegre;2018-09-09;444
HL1016;2;Guarulhos;2018-09-09;260
HL1024;4;Belo Horizonte;2018-09-09;415
HL1018;2;Curitiba;2018-09-09;22
HL1010;2;São Paulo;2018-09-09;446
HL1022;4;Porto Alegre;2018-09-09;733
HL1015;5;São Paulo;2018-09-09;776
HL1012;1;Guarulhos;2018-09-09;561
HL1001;3;Porto Alegre;2018-09-09;129
HL1006;5;Guarulhos;2018-09-09;74
HL1022;5;Nova Iguaço;2018-09-09;574
HL1007;2;São Paulo;2018-09-09;382
HL1024;1;São Paulo;2018-09-09;424
HL1019;1;Niterói;2018-09-09;381
HL1007;2;Belo Horizonte;2018-09-09;359
HL1005;1;Fortaleza;2018-09-09;354
HL1003;4;Porto Alegre;2018-09-09;794
HL1015;4;Goiânia;2018-09-09;352
HL1023;3;Rio de Janeiro;2018-09-09;76
HL1008;4;Niterói;2018-09-09;280
HL1023;3;Salvador;2018-09-09;646
HL1009;5;Porto Alegre;2018-09-09;323
HL1003;3;Recife;2018-09-10;304
HL1003;2;Porto Alegre;2018-09-10;754
HL1024;2;Campinas;2018-09-10;709
HL1007;5;Campinas;2018-09-10;447
HL1009;3;Goiânia;2018-09-10;414
HL1016;2;Guarulhos;2018-09-10;561
HL1001;2;Niterói;2018-09-10;135
HL1004;4;Goiânia;2018-09-10;177
HL1014;2;Rio de Janeiro;2018-09-10;29
HL1017;1;Recife;2018-09-10;169
HL1020;2;Guarulhos;2018-09-10;175
HL1001;5;Salvador;2018-09-10;174
HL1020;4;Fortaleza;2018-09-10;740
HL1024;1;Porto Alegre;2018-09-10;189
HL1019;3;Fortaleza;2018-09-10;458
HL1016;3;Salvador;2018-09-10;396
HL1006;1;Guarulhos;2018-09-10;417
HL1024;5;Salvador;2018-09-10;216
HL1023;4;Belo Horizonte;2018-09-10;18
HL1015;1;Recife;2018-09-10;513
HL1004;5;Nova Iguaço;2018-09-10;78
HL1020;1;Campinas;2018-09-10;411
HL1016;4;Recife;2018-09-10;244
HL1023;5;Goiânia;2018-09-10;317
HL1014;1;Porto Alegre;2018-09-10;554
HL1006;2;Niterói;2018-09-10;671
HL1017;5;Goiânia;2018-09-10;349
HL1009;3;Fortaleza;2018-09-10;609
HL1022;4;Belo Horizonte;2018-09-11;542
HL1022;2;Niterói;2018-09-11;228
HL1020;1;Curitiba;2018-09-11;271
HL1022;3;Rio de Janeiro;2018-09-11;744
HL1015;3;Curitiba;2018-09-11;293
HL1024;5;Porto Alegre;2018-09-11;436
HL1007;5;Curitiba;2018-09-11;526
HL1009;4;Goiânia;2018-09-11;562
HL1013;1;Nova Iguaço;2018-09-11;33
HL1017;5;Guarulhos;2018-09-11;184
HL1011;4;Fortaleza;2018-09-11;781
HL1003;3;Guarulhos;2018-09-11;341
HL1016;5;Goiânia;2018-09-11;438
HL1018;4;Campinas;2018-09-11;395
HL1014;4;Fortaleza;2018-09-11;553
HL1017;2;Porto Alegre;2018-09-11;668
HL1008;2;Salvador;2018-09-11;156
HL1015;2;Fortaleza;2018-09-11;802
HL1020;5;São Paulo;2018-09-11;53
HL1016;2;Goiânia;2018-09-12;562
HL1019;3;Belo Horizonte;2018-09-12;542
HL1012;4;Belo Horizonte;2018-09-12;590
HL1005;1;Recife;2018-09-12;459
HL1019;4;Niterói;2018-09-12;146
HL1018;3;Campinas;2018-09-12;199
HL1004;4;Rio de Janeiro;2018-09-12;558
HL1012;3;Fortaleza;2018-09-12;286
HL1006;5;Guarulhos;2018-09-12;311
HL1007;1;Belo Horizonte;2018-09-12;613
HL1009;3;Belo Horizonte;2018-09-12;397
HL1009;3;Recife;2018-09-12;805
HL1008;4;Nova Iguaço;2018-09-12;569
HL1004;3;Guarulhos;2018-09-12;479
HL1023;5;Goiânia;2018-09-12;387
HL1006;4;Niterói;2018-09-12;276
HL1024;5;Porto Alegre;2018-09-12;361
HL1024;4;Recife;2018-09-12;32
HL1011;4;Rio de Janeiro;2018-09-12;771
HL1006;2;Guarulhos;2018-09-12;502
HL1024;5;Curitiba;2018-09-12;93
HL1016;4;Recife;2018-09-12;597
HL1013;3;São Paulo;2018-09-12;541
HL1005;5;Guarulhos;2018-09-12;153
HL1001;1;São Paulo;2018-09-12;617
HL1003;2;Nova Iguaço;2018-09-12;24
HL1003;5;Salvador;2018-09-12;100
HL1024;4;Recife;2018-09-12;70
HL1018;4;São Paulo;2018-09-12;650
HL1008;1;Rio de Janeiro;2018-09-12;134
HL1015;4;Guarulhos;2018-09-12;479
HL1017;4;Salvador;2018-09-12;264
HL1023;1;Niterói;2018-09-12;454
HL1017;3;Porto Alegre;2018-09-13;378
HL1005;4;Guarulhos;2018-09-13;393
HL1013;2;Goiânia;2018-09-13;614
